,Unnamed: 0,seed,config,agent,error,task_name,cam_type,epochs,control_done_count,test_done_count,avg_control_final_distance,avg_control_min_distance,avg_test_min_distance,avg_test_final_distance
85,0,4248,FuseConfig.Wfilm_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,100,1,0,0.1638526883492299,0.1462797602690169,0.2373117519930688,0.3078040023863824
86,1,4248,FuseConfig.Wfilm_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,200,1,0,0.191714288511126,0.1488175902427737,0.1541581561461164,0.236919946303693
87,2,4248,FuseConfig.Wfilm_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,2,0,0.2510304531006567,0.2034070215021911,0.241027323197124,0.3249952705950664
88,3,4248,FuseConfig.Wfilm_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,600,1,0,0.2014665373028332,0.1595717087899633,0.1837782830367374,0.3028503667563666
89,4,4248,FuseConfig.Wfilm_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,800,0,0,0.269778741185719,0.1672060028895614,0.2425374673988216,0.3736686568599313
90,0,6689,FuseConfig.Wfilm_D,fusing_policy,False,Vision_Random,wrist+wrist_depth,100,0,0,0.1906853751993989,0.1273799148658688,0.2402478038771931,0.3011948962036035
91,1,6689,FuseConfig.Wfilm_D,fusing_policy,False,Vision_Random,wrist+wrist_depth,200,1,0,0.1358915506025439,0.0951805269129205,0.2323934594962326,0.3093049411518187
92,2,6689,FuseConfig.Wfilm_D,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,1,0,0.133620255730515,0.1195146256806032,0.2167263836042428,0.306446530641387
93,3,6689,FuseConfig.Wfilm_D,fusing_policy,False,Vision_Random,wrist+wrist_depth,600,1,0,0.183410365067071,0.1325849819871484,0.2324079259439629,0.3390106182290472
94,4,6689,FuseConfig.Wfilm_D,fusing_policy,False,Vision_Random,wrist+wrist_depth,800,2,0,0.1790423474202609,0.150922548869256,0.3016198393846925,0.3382923990519521
