,task_name,setting_rep,train_rep,cam_type,demo_count,max_eplen,epochs,mb_size,is_success,min_distance,final_distance,gripper_image_paths
105,Vision_Random,10,5,wrist,10,demo_max,2000,10,True,0.09228511892373319,0.09228511892373319,['outputs/run-grasp-with-agent/_May14_15-00/10']
106,Vision_Random,10,6,wrist,10,demo_max,2000,10,True,0.08870540724553953,0.08982497025219122,['outputs/run-grasp-with-agent/_May14_15-00/10']
107,Vision_Random,10,7,wrist,10,demo_max,2000,10,True,0.0790200342786376,0.0790200342786376,['outputs/run-grasp-with-agent/_May14_15-00/10']
108,Vision_Random,10,8,wrist,10,demo_max,2000,10,True,0.09193087732784438,0.09317561271939533,['outputs/run-grasp-with-agent/_May14_15-00/10']
109,Vision_Random,10,9,wrist,10,demo_max,2000,10,True,0.0905456743932504,0.09349060416139579,['outputs/run-grasp-with-agent/_May14_15-00/10']
110,Vision_Random,11,0,wrist,10,demo_max,2000,10,False,0.3697570024208413,0.3697570024208413,[]
111,Vision_Random,11,1,wrist,10,demo_max,2000,10,True,0.08294664340681426,0.08639389280642445,['outputs/run-grasp-with-agent/_May14_15-01/11']
112,Vision_Random,11,2,wrist,10,demo_max,2000,10,True,0.0810964989626818,0.08283703539080138,['outputs/run-grasp-with-agent/_May14_15-01/11']
113,Vision_Random,11,3,wrist,10,demo_max,2000,10,True,0.09073745551083806,0.09469117151609313,['outputs/run-grasp-with-agent/_May14_15-01/11']
114,Vision_Random,11,4,wrist,10,demo_max,2000,10,True,0.08475876193130914,0.08590984794011026,['outputs/run-grasp-with-agent/_May14_15-01/11']
115,Vision_Random,11,5,wrist,10,demo_max,2000,10,False,0.5781960493299941,0.5781960493299941,[]
116,Vision_Random,11,6,wrist,10,demo_max,2000,10,False,0.07024213204856623,0.07745022396979917,"['outputs/run-grasp-with-agent/_May14_15-01/11', 'outputs/run-grasp-with-agent/_May14_15-01/11', 'outputs/run-grasp-with-agent/_May14_15-01/11', 'outputs/run-grasp-with-agent/_May14_15-01/11', 'outputs/run-grasp-with-agent/_May14_15-01/11', 'outputs/run-grasp-with-agent/_May14_15-01/11']"
117,Vision_Random,11,7,wrist,10,demo_max,2000,10,True,0.0820656950590947,0.08220064117434629,['outputs/run-grasp-with-agent/_May14_15-01/11']
118,Vision_Random,11,8,wrist,10,demo_max,2000,10,True,0.089158359261242,0.09174458006464034,['outputs/run-grasp-with-agent/_May14_15-01/11']
119,Vision_Random,11,9,wrist,10,demo_max,2000,10,True,0.08505256261026076,0.08609273960232408,['outputs/run-grasp-with-agent/_May14_15-01/11']
120,Vision_Random,12,0,wrist,10,demo_max,2000,10,False,0.2795268546390777,0.2990202673695591,[]
121,Vision_Random,12,1,wrist,10,demo_max,2000,10,False,0.1182070692666471,0.12099525247391867,[]
122,Vision_Random,12,2,wrist,10,demo_max,2000,10,True,0.1047223582116213,0.1047223582116213,['outputs/run-grasp-with-agent/_May14_15-03/12']
123,Vision_Random,12,3,wrist,10,demo_max,2000,10,False,0.08329819604947176,0.08329819604947176,[]
124,Vision_Random,12,4,wrist,10,demo_max,2000,10,True,0.08850752444819533,0.08990777396089873,['outputs/run-grasp-with-agent/_May14_15-03/12']
125,Vision_Random,12,5,wrist,10,demo_max,2000,10,False,0.11780330344312616,0.11780330344312616,[]
126,Vision_Random,12,6,wrist,10,demo_max,2000,10,False,0.3878409733832773,0.3986277554691834,[]
127,Vision_Random,12,7,wrist,10,demo_max,2000,10,False,0.20772147428134308,0.20772147428134308,[]
128,Vision_Random,12,8,wrist,10,demo_max,2000,10,True,0.08404440234885392,0.08623615648560118,['outputs/run-grasp-with-agent/_May14_15-03/12']
129,Vision_Random,12,9,wrist,10,demo_max,2000,10,False,0.28637046856620674,0.28637046856620674,[]
130,Vision_Random,13,0,wrist,10,demo_max,2000,10,True,0.09177589649310958,0.09200353542287314,['outputs/run-grasp-with-agent/_May14_15-05/13']
131,Vision_Random,13,1,wrist,10,demo_max,2000,10,True,0.08884086361778284,0.08884086361778284,['outputs/run-grasp-with-agent/_May14_15-05/13']
132,Vision_Random,13,2,wrist,10,demo_max,2000,10,True,0.09753446951806127,0.10139779424726207,['outputs/run-grasp-with-agent/_May14_15-05/13']
