,task_name,cam_type,demo_count,max_eplen,is_success,min_distance,final_distance,gripper_image_paths
30,Vision_Static,l_shoulder,1,demo_max,True,0.11136705703046108,0.11700990474124143,"['outputs/run-grasp-with-agent/_May12_12-31/30', 'outputs/run-grasp-with-agent/_May12_12-31/30']"
31,Vision_Static,l_shoulder,1,demo_max,False,0.1201810780711303,0.12847624013274814,"['outputs/run-grasp-with-agent/_May12_12-31/31', 'outputs/run-grasp-with-agent/_May12_12-31/31', 'outputs/run-grasp-with-agent/_May12_12-31/31', 'outputs/run-grasp-with-agent/_May12_12-31/31', 'outputs/run-grasp-with-agent/_May12_12-31/31', 'outputs/run-grasp-with-agent/_May12_12-31/31', 'outputs/run-grasp-with-agent/_May12_12-31/31', 'outputs/run-grasp-with-agent/_May12_12-31/31', 'outputs/run-grasp-with-agent/_May12_12-31/31', 'outputs/run-grasp-with-agent/_May12_12-31/31', 'outputs/run-grasp-with-agent/_May12_12-31/31', 'outputs/run-grasp-with-agent/_May12_12-31/31', 'outputs/run-grasp-with-agent/_May12_12-31/31', 'outputs/run-grasp-with-agent/_May12_12-31/31', 'outputs/run-grasp-with-agent/_May12_12-31/31', 'outputs/run-grasp-with-agent/_May12_12-31/31', 'outputs/run-grasp-with-agent/_May12_12-31/31']"
32,Vision_Static,l_shoulder,1,demo_max,False,0.14773645475429953,0.1550021001714131,"['outputs/run-grasp-with-agent/_May12_12-31/32', 'outputs/run-grasp-with-agent/_May12_12-31/32', 'outputs/run-grasp-with-agent/_May12_12-31/32', 'outputs/run-grasp-with-agent/_May12_12-31/32', 'outputs/run-grasp-with-agent/_May12_12-31/32', 'outputs/run-grasp-with-agent/_May12_12-31/32', 'outputs/run-grasp-with-agent/_May12_12-31/32', 'outputs/run-grasp-with-agent/_May12_12-31/32', 'outputs/run-grasp-with-agent/_May12_12-31/32', 'outputs/run-grasp-with-agent/_May12_12-31/32', 'outputs/run-grasp-with-agent/_May12_12-31/32', 'outputs/run-grasp-with-agent/_May12_12-31/32', 'outputs/run-grasp-with-agent/_May12_12-31/32', 'outputs/run-grasp-with-agent/_May12_12-31/32', 'outputs/run-grasp-with-agent/_May12_12-31/32', 'outputs/run-grasp-with-agent/_May12_12-31/32', 'outputs/run-grasp-with-agent/_May12_12-31/32', 'outputs/run-grasp-with-agent/_May12_12-31/32']"
33,Vision_Static,l_shoulder,1,demo_max,False,0.13134413009182846,0.14005901604911083,"['outputs/run-grasp-with-agent/_May12_12-31/33', 'outputs/run-grasp-with-agent/_May12_12-31/33', 'outputs/run-grasp-with-agent/_May12_12-31/33', 'outputs/run-grasp-with-agent/_May12_12-31/33', 'outputs/run-grasp-with-agent/_May12_12-31/33']"
34,Vision_Static,l_shoulder,1,demo_max,False,0.13470557573320682,0.13769609622286344,"['outputs/run-grasp-with-agent/_May12_12-31/34', 'outputs/run-grasp-with-agent/_May12_12-31/34', 'outputs/run-grasp-with-agent/_May12_12-31/34', 'outputs/run-grasp-with-agent/_May12_12-31/34', 'outputs/run-grasp-with-agent/_May12_12-31/34', 'outputs/run-grasp-with-agent/_May12_12-31/34', 'outputs/run-grasp-with-agent/_May12_12-31/34', 'outputs/run-grasp-with-agent/_May12_12-31/34', 'outputs/run-grasp-with-agent/_May12_12-31/34', 'outputs/run-grasp-with-agent/_May12_12-31/34', 'outputs/run-grasp-with-agent/_May12_12-31/34', 'outputs/run-grasp-with-agent/_May12_12-31/34', 'outputs/run-grasp-with-agent/_May12_12-31/34', 'outputs/run-grasp-with-agent/_May12_12-31/34', 'outputs/run-grasp-with-agent/_May12_12-31/34']"
35,Vision_Static,l_shoulder,1,demo_max,False,0.13767191619859767,0.14422678544560824,"['outputs/run-grasp-with-agent/_May12_12-32/35', 'outputs/run-grasp-with-agent/_May12_12-32/35', 'outputs/run-grasp-with-agent/_May12_12-32/35', 'outputs/run-grasp-with-agent/_May12_12-32/35', 'outputs/run-grasp-with-agent/_May12_12-32/35', 'outputs/run-grasp-with-agent/_May12_12-32/35', 'outputs/run-grasp-with-agent/_May12_12-32/35', 'outputs/run-grasp-with-agent/_May12_12-32/35', 'outputs/run-grasp-with-agent/_May12_12-32/35', 'outputs/run-grasp-with-agent/_May12_12-32/35', 'outputs/run-grasp-with-agent/_May12_12-32/35', 'outputs/run-grasp-with-agent/_May12_12-32/35', 'outputs/run-grasp-with-agent/_May12_12-32/35', 'outputs/run-grasp-with-agent/_May12_12-32/35', 'outputs/run-grasp-with-agent/_May12_12-32/35']"
36,Vision_Static,l_shoulder,1,demo_max,False,0.1192792288573884,0.1192792288573884,"['outputs/run-grasp-with-agent/_May12_12-32/36', 'outputs/run-grasp-with-agent/_May12_12-32/36', 'outputs/run-grasp-with-agent/_May12_12-32/36', 'outputs/run-grasp-with-agent/_May12_12-32/36', 'outputs/run-grasp-with-agent/_May12_12-32/36', 'outputs/run-grasp-with-agent/_May12_12-32/36', 'outputs/run-grasp-with-agent/_May12_12-32/36', 'outputs/run-grasp-with-agent/_May12_12-32/36', 'outputs/run-grasp-with-agent/_May12_12-32/36', 'outputs/run-grasp-with-agent/_May12_12-32/36', 'outputs/run-grasp-with-agent/_May12_12-32/36', 'outputs/run-grasp-with-agent/_May12_12-32/36', 'outputs/run-grasp-with-agent/_May12_12-32/36']"
37,Vision_Static,l_shoulder,1,demo_max,True,0.10078256632264566,0.10091112348141085,"['outputs/run-grasp-with-agent/_May12_12-32/37', 'outputs/run-grasp-with-agent/_May12_12-32/37', 'outputs/run-grasp-with-agent/_May12_12-32/37', 'outputs/run-grasp-with-agent/_May12_12-32/37']"
38,Vision_Static,l_shoulder,1,demo_max,False,0.2880081072676776,0.29440959585985205,"['outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38', 'outputs/run-grasp-with-agent/_May12_12-32/38']"
39,Vision_Static,l_shoulder,1,demo_max,True,0.12045021265203613,0.12324632445730076,"['outputs/run-grasp-with-agent/_May12_12-32/39', 'outputs/run-grasp-with-agent/_May12_12-32/39', 'outputs/run-grasp-with-agent/_May12_12-32/39', 'outputs/run-grasp-with-agent/_May12_12-32/39', 'outputs/run-grasp-with-agent/_May12_12-32/39', 'outputs/run-grasp-with-agent/_May12_12-32/39', 'outputs/run-grasp-with-agent/_May12_12-32/39', 'outputs/run-grasp-with-agent/_May12_12-32/39', 'outputs/run-grasp-with-agent/_May12_12-32/39', 'outputs/run-grasp-with-agent/_May12_12-32/39']"
