,task_name,cam_type,demo_count,max_eplen,mb_size,is_success,min_distance,final_distance,gripper_image_paths
74,Vision_Static,l_shoulder,1,demo_max,256,False,0.28420693209924935,0.2845576590192719,"['outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74', 'outputs/run-grasp-with-agent/_May12_14-51/74']"
75,Vision_Static,l_shoulder,1,demo_max,256,True,0.11443900206227048,0.1169438882543968,['outputs/run-grasp-with-agent/_May12_14-51/75']
76,Vision_Static,l_shoulder,1,demo_max,256,True,0.1198697144321755,0.1198697144321755,"['outputs/run-grasp-with-agent/_May12_14-51/76', 'outputs/run-grasp-with-agent/_May12_14-51/76', 'outputs/run-grasp-with-agent/_May12_14-51/76', 'outputs/run-grasp-with-agent/_May12_14-51/76', 'outputs/run-grasp-with-agent/_May12_14-51/76', 'outputs/run-grasp-with-agent/_May12_14-51/76', 'outputs/run-grasp-with-agent/_May12_14-51/76', 'outputs/run-grasp-with-agent/_May12_14-51/76']"
77,Vision_Static,l_shoulder,1,demo_max,256,False,0.11953392333362231,0.12213978720235741,"['outputs/run-grasp-with-agent/_May12_14-51/77', 'outputs/run-grasp-with-agent/_May12_14-51/77', 'outputs/run-grasp-with-agent/_May12_14-51/77', 'outputs/run-grasp-with-agent/_May12_14-51/77', 'outputs/run-grasp-with-agent/_May12_14-51/77', 'outputs/run-grasp-with-agent/_May12_14-51/77', 'outputs/run-grasp-with-agent/_May12_14-51/77', 'outputs/run-grasp-with-agent/_May12_14-51/77', 'outputs/run-grasp-with-agent/_May12_14-51/77', 'outputs/run-grasp-with-agent/_May12_14-51/77', 'outputs/run-grasp-with-agent/_May12_14-51/77', 'outputs/run-grasp-with-agent/_May12_14-51/77', 'outputs/run-grasp-with-agent/_May12_14-51/77']"
78,Vision_Static,l_shoulder,1,demo_max,256,False,0.13644969638114526,0.13644969638114526,"['outputs/run-grasp-with-agent/_May12_14-51/78', 'outputs/run-grasp-with-agent/_May12_14-51/78', 'outputs/run-grasp-with-agent/_May12_14-51/78', 'outputs/run-grasp-with-agent/_May12_14-51/78', 'outputs/run-grasp-with-agent/_May12_14-51/78', 'outputs/run-grasp-with-agent/_May12_14-51/78', 'outputs/run-grasp-with-agent/_May12_14-51/78', 'outputs/run-grasp-with-agent/_May12_14-51/78', 'outputs/run-grasp-with-agent/_May12_14-51/78', 'outputs/run-grasp-with-agent/_May12_14-51/78', 'outputs/run-grasp-with-agent/_May12_14-51/78', 'outputs/run-grasp-with-agent/_May12_14-51/78', 'outputs/run-grasp-with-agent/_May12_14-51/78', 'outputs/run-grasp-with-agent/_May12_14-51/78', 'outputs/run-grasp-with-agent/_May12_14-51/78', 'outputs/run-grasp-with-agent/_May12_14-51/78', 'outputs/run-grasp-with-agent/_May12_14-51/78', 'outputs/run-grasp-with-agent/_May12_14-51/78', 'outputs/run-grasp-with-agent/_May12_14-51/78', 'outputs/run-grasp-with-agent/_May12_14-51/78', 'outputs/run-grasp-with-agent/_May12_14-51/78', 'outputs/run-grasp-with-agent/_May12_14-51/78', 'outputs/run-grasp-with-agent/_May12_14-51/78', 'outputs/run-grasp-with-agent/_May12_14-51/78']"
79,Vision_Static,l_shoulder,1,demo_max,256,False,0.12771687215111072,0.1339734028649398,"['outputs/run-grasp-with-agent/_May12_14-51/79', 'outputs/run-grasp-with-agent/_May12_14-51/79', 'outputs/run-grasp-with-agent/_May12_14-51/79', 'outputs/run-grasp-with-agent/_May12_14-51/79', 'outputs/run-grasp-with-agent/_May12_14-51/79', 'outputs/run-grasp-with-agent/_May12_14-51/79', 'outputs/run-grasp-with-agent/_May12_14-51/79', 'outputs/run-grasp-with-agent/_May12_14-51/79', 'outputs/run-grasp-with-agent/_May12_14-51/79', 'outputs/run-grasp-with-agent/_May12_14-51/79', 'outputs/run-grasp-with-agent/_May12_14-51/79', 'outputs/run-grasp-with-agent/_May12_14-51/79', 'outputs/run-grasp-with-agent/_May12_14-51/79', 'outputs/run-grasp-with-agent/_May12_14-51/79', 'outputs/run-grasp-with-agent/_May12_14-51/79', 'outputs/run-grasp-with-agent/_May12_14-51/79', 'outputs/run-grasp-with-agent/_May12_14-51/79']"
80,Vision_Static,l_shoulder,1,demo_max,512,False,0.2841132672314554,0.28845203753931725,"['outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80', 'outputs/run-grasp-with-agent/_May12_14-51/80']"
81,Vision_Static,l_shoulder,1,demo_max,512,True,0.11815079071662579,0.11824993263463508,"['outputs/run-grasp-with-agent/_May12_14-52/81', 'outputs/run-grasp-with-agent/_May12_14-52/81', 'outputs/run-grasp-with-agent/_May12_14-52/81', 'outputs/run-grasp-with-agent/_May12_14-52/81', 'outputs/run-grasp-with-agent/_May12_14-52/81', 'outputs/run-grasp-with-agent/_May12_14-52/81', 'outputs/run-grasp-with-agent/_May12_14-52/81', 'outputs/run-grasp-with-agent/_May12_14-52/81', 'outputs/run-grasp-with-agent/_May12_14-52/81']"
82,Vision_Static,l_shoulder,1,demo_max,512,False,0.12364165161040136,0.1282772106172724,"['outputs/run-grasp-with-agent/_May12_14-52/82', 'outputs/run-grasp-with-agent/_May12_14-52/82', 'outputs/run-grasp-with-agent/_May12_14-52/82', 'outputs/run-grasp-with-agent/_May12_14-52/82', 'outputs/run-grasp-with-agent/_May12_14-52/82', 'outputs/run-grasp-with-agent/_May12_14-52/82', 'outputs/run-grasp-with-agent/_May12_14-52/82', 'outputs/run-grasp-with-agent/_May12_14-52/82', 'outputs/run-grasp-with-agent/_May12_14-52/82', 'outputs/run-grasp-with-agent/_May12_14-52/82', 'outputs/run-grasp-with-agent/_May12_14-52/82']"
83,Vision_Static,l_shoulder,1,demo_max,512,False,0.1314083204217449,0.1314083204217449,"['outputs/run-grasp-with-agent/_May12_14-52/83', 'outputs/run-grasp-with-agent/_May12_14-52/83', 'outputs/run-grasp-with-agent/_May12_14-52/83', 'outputs/run-grasp-with-agent/_May12_14-52/83', 'outputs/run-grasp-with-agent/_May12_14-52/83', 'outputs/run-grasp-with-agent/_May12_14-52/83', 'outputs/run-grasp-with-agent/_May12_14-52/83', 'outputs/run-grasp-with-agent/_May12_14-52/83', 'outputs/run-grasp-with-agent/_May12_14-52/83', 'outputs/run-grasp-with-agent/_May12_14-52/83', 'outputs/run-grasp-with-agent/_May12_14-52/83', 'outputs/run-grasp-with-agent/_May12_14-52/83', 'outputs/run-grasp-with-agent/_May12_14-52/83']"
84,Vision_Static,l_shoulder,1,demo_max,512,False,0.1459539006167909,0.15442226025921482,"['outputs/run-grasp-with-agent/_May12_14-52/84', 'outputs/run-grasp-with-agent/_May12_14-52/84', 'outputs/run-grasp-with-agent/_May12_14-52/84', 'outputs/run-grasp-with-agent/_May12_14-52/84', 'outputs/run-grasp-with-agent/_May12_14-52/84', 'outputs/run-grasp-with-agent/_May12_14-52/84', 'outputs/run-grasp-with-agent/_May12_14-52/84', 'outputs/run-grasp-with-agent/_May12_14-52/84', 'outputs/run-grasp-with-agent/_May12_14-52/84', 'outputs/run-grasp-with-agent/_May12_14-52/84', 'outputs/run-grasp-with-agent/_May12_14-52/84', 'outputs/run-grasp-with-agent/_May12_14-52/84', 'outputs/run-grasp-with-agent/_May12_14-52/84']"
85,Vision_Static,l_shoulder,1,demo_max,512,True,0.12140890361383894,0.12242377140343812,"['outputs/run-grasp-with-agent/_May12_14-52/85', 'outputs/run-grasp-with-agent/_May12_14-52/85', 'outputs/run-grasp-with-agent/_May12_14-52/85', 'outputs/run-grasp-with-agent/_May12_14-52/85', 'outputs/run-grasp-with-agent/_May12_14-52/85', 'outputs/run-grasp-with-agent/_May12_14-52/85', 'outputs/run-grasp-with-agent/_May12_14-52/85', 'outputs/run-grasp-with-agent/_May12_14-52/85', 'outputs/run-grasp-with-agent/_May12_14-52/85', 'outputs/run-grasp-with-agent/_May12_14-52/85', 'outputs/run-grasp-with-agent/_May12_14-52/85', 'outputs/run-grasp-with-agent/_May12_14-52/85', 'outputs/run-grasp-with-agent/_May12_14-52/85', 'outputs/run-grasp-with-agent/_May12_14-52/85', 'outputs/run-grasp-with-agent/_May12_14-52/85', 'outputs/run-grasp-with-agent/_May12_14-52/85', 'outputs/run-grasp-with-agent/_May12_14-52/85']"
