,task_name,epochs,cam_type,demo_count,done_count,avg_min_distance,avg_final_distance,dataset_type,grasp_loss_lambda
168,Vision_Static,400,wrist+r_shoulder,1,0,0.15389000686088944,0.15392844524016427,demo,1.1
169,Vision_Static,400,wrist+r_shoulder,1,0,0.15396166357493007,0.15468640850921583,demo,1.2
170,Vision_Static,400,wrist+l_shoulder,1,0,0.1038519015788257,0.14482493556618606,demo,0.8
171,Vision_Static,400,wrist+l_shoulder,1,0,0.11054982013734142,0.15290261183219792,demo,0.9
172,Vision_Static,400,wrist+l_shoulder,1,0,0.13215221081614126,0.1779125042477852,demo,1.0
173,Vision_Static,400,wrist+l_shoulder,1,0,0.1118146559014318,0.1690353340425817,demo,1.1
174,Vision_Static,400,wrist+l_shoulder,1,0,0.14030675782935992,0.17803143312843642,demo,1.2
175,Vision_Static,500,wrist,1,0,0.20997254034601723,0.21473279855893201,demo,0.8
176,Vision_Static,500,wrist,1,0,0.17639226203602892,0.18644708895533552,demo,0.9
177,Vision_Static,500,wrist,1,0,0.16820643043274833,0.18052427735293933,demo,1.0
178,Vision_Static,500,wrist,1,0,0.15970137646817917,0.17186569006809643,demo,1.1
179,Vision_Static,500,wrist,1,0,0.16456505282463177,0.17371997121991128,demo,1.2
180,Vision_Static,500,wrist+wrist_depth,1,0,0.2653123042149165,0.2653123042149165,demo,0.8
181,Vision_Static,500,wrist+wrist_depth,1,0,0.27030143466191314,0.27030143466191314,demo,0.9
182,Vision_Static,500,wrist+wrist_depth,1,0,0.27458640559502034,0.27458640559502034,demo,1.0
183,Vision_Static,500,wrist+wrist_depth,1,0,0.27609826626154754,0.27609826626154754,demo,1.1
184,Vision_Static,500,wrist+wrist_depth,1,0,0.2706221407578167,0.2706221407578167,demo,1.2
185,Vision_Static,500,l_shoulder+r_shoulder,1,5,0.12595042587969896,0.14009509283828253,demo,0.8
186,Vision_Static,500,l_shoulder+r_shoulder,1,7,0.12004527493560506,0.12032501239700573,demo,0.9
187,Vision_Static,500,l_shoulder+r_shoulder,1,10,0.12123241022893927,0.12175903541321946,demo,1.0
188,Vision_Static,500,l_shoulder+r_shoulder,1,7,0.12460501264403578,0.13422968064468574,demo,1.1
189,Vision_Static,500,l_shoulder+r_shoulder,1,7,0.12163903166511694,0.12255975425807109,demo,1.2
190,Vision_Static,500,wrist+l_shoulder+r_shoulder,1,2,0.08922048338957712,0.09060733416459575,demo,0.8
191,Vision_Static,500,wrist+l_shoulder+r_shoulder,1,7,0.09554778354397261,0.09573190467181299,demo,0.9
192,Vision_Static,500,wrist+l_shoulder+r_shoulder,1,9,0.09555316295731571,0.09559883995799116,demo,1.0
193,Vision_Static,500,wrist+l_shoulder+r_shoulder,1,8,0.09148368439862724,0.09148541102814453,demo,1.1
194,Vision_Static,500,wrist+l_shoulder+r_shoulder,1,3,0.09168884252968837,0.09203607124597331,demo,1.2
195,Vision_Static,500,wrist+l_shoulder+r_shoulder+wrist_depth,1,0,0.08980008305236498,0.0905447480260908,demo,0.8
196,Vision_Static,500,wrist+l_shoulder+r_shoulder+wrist_depth,1,0,0.09023633185167726,0.09557241704589944,demo,0.9
197,Vision_Static,500,wrist+l_shoulder+r_shoulder+wrist_depth,1,0,0.0867880852617321,0.08910318393016974,demo,1.0
198,Vision_Static,500,wrist+l_shoulder+r_shoulder+wrist_depth,1,0,0.09453083267511966,0.0954789551038634,demo,1.1
199,Vision_Static,500,wrist+l_shoulder+r_shoulder+wrist_depth,1,0,0.09066418088241258,0.09241412238478279,demo,1.2
200,Vision_Static,500,wrist+r_shoulder,1,0,0.1334387606732354,0.1347052352493975,demo,0.8
201,Vision_Static,500,wrist+r_shoulder,1,0,0.138825964901434,0.14117382700514242,demo,0.9
202,Vision_Static,500,wrist+r_shoulder,1,0,0.1524450883935929,0.154428156766837,demo,1.0
203,Vision_Static,500,wrist+r_shoulder,1,1,0.1409474920884434,0.14159083289049074,demo,1.1
204,Vision_Static,500,wrist+r_shoulder,1,0,0.1682958794648099,0.16963586025690175,demo,1.2
205,Vision_Static,500,wrist+l_shoulder,1,0,0.08940876118739106,0.08942592200420502,demo,0.8
206,Vision_Static,500,wrist+l_shoulder,1,0,0.08561483533850761,0.08566398025174296,demo,0.9
207,Vision_Static,500,wrist+l_shoulder,1,0,0.08868578479087272,0.0887348764026926,demo,1.0
208,Vision_Static,500,wrist+l_shoulder,1,0,0.10365196912124919,0.10371602189609352,demo,1.1
209,Vision_Static,500,wrist+l_shoulder,1,0,0.10579679640066753,0.10733628717046632,demo,1.2
